from,to,action,p(s'a|s)
661,1333,0,0.08333333333333333
661,1333,5,0.041666666666666664
661,661,4,0.3333333333333333
661,661,5,0.041666666666666664
661,661,0,0.041666666666666664
661,2852,3,0.125
661,2483,3,0.08333333333333333
662,1947,2,1.0
663,109,1,1.0
664,2956,1,0.45161290322580644
664,664,4,0.12903225806451613
664,1674,1,0.22580645161290322
664,1949,1,0.06451612903225806
664,2864,1,0.06451612903225806
664,1811,2,0.03225806451612903
664,175,1,0.03225806451612903
665,2627,2,0.26108374384236455
665,2906,5,0.022167487684729065
665,2906,1,0.06157635467980296
665,2906,4,0.0665024630541872
665,665,4,0.2315270935960591
665,665,1,0.229064039408867
665,665,5,0.046798029556650245
665,2930,2,0.07881773399014778
665,1535,3,0.0024630541871921183
666,1643,3,0.022727272727272728
666,1643,0,0.07323232323232323
666,1643,4,0.06565656565656566
666,666,4,0.3560606060606061
666,666,3,0.12373737373737374
666,666,0,0.012626262626262626
666,666,5,0.0025252525252525255
666,721,4,0.06565656565656566
666,721,3,0.025252525252525252
666,1237,0,0.012626262626262626
666,1366,0,0.18181818181818182
666,1301,1,0.022727272727272728
666,2345,2,0.012626262626262626
666,531,0,0.007575757575757576
666,1033,1,0.0025252525252525255
666,3003,0,0.0025252525252525255
666,2708,0,0.0025252525252525255
666,832,0,0.005050505050505051
666,1327,0,0.0025252525252525255
667,667,5,0.023923444976076555
667,667,4,0.5511961722488038
667,667,0,0.024880382775119617
667,667,2,0.009569377990430622
667,2393,1,0.08133971291866028
667,1462,3,0.1722488038277512
667,836,1,0.0028708133971291866
667,1004,1,0.06028708133971292
667,876,1,0.005741626794258373
667,1835,4,0.02583732057416268
667,1835,0,0.0019138755980861245
667,1835,5,0.0019138755980861245
667,2396,3,0.0066985645933014355
667,2363,4,0.011483253588516746
667,2363,5,0.0009569377990430622
667,1130,1,0.0009569377990430622
667,1231,3,0.0009569377990430622
667,2639,1,0.005741626794258373
667,2000,1,0.0028708133971291866
667,2718,1,0.0066985645933014355
667,772,1,0.0009569377990430622
667,1213,1,0.0009569377990430622
668,668,4,0.6666666666666666
668,2140,2,0.3333333333333333
669,669,4,0.17647058823529413
669,3007,2,0.8235294117647058
670,1629,2,1.0
671,671,4,0.5925925925925926
671,671,2,0.1111111111111111
671,671,5,0.1111111111111111
671,994,3,0.1111111111111111
671,674,3,0.037037037037037035
671,380,0,0.037037037037037035
672,672,4,0.75
672,2113,0,0.125
672,542,0,0.125
673,673,4,0.37037037037037035
673,673,3,0.1111111111111111
673,192,0,0.18518518518518517
673,2949,4,0.07407407407407407
673,2949,1,0.18518518518518517
673,2428,1,0.07407407407407407
674,674,5,0.5
674,2077,2,0.5
675,2867,3,0.08163265306122448
675,377,3,0.3469387755102041
675,706,3,0.04081632653061224
675,675,4,0.1836734693877551
675,2709,3,0.10204081632653061
675,320,3,0.16326530612244897
675,245,4,0.02040816326530612
675,1495,3,0.02040816326530612
675,1973,4,0.04081632653061224
676,1106,4,1.0
677,2082,0,0.25
677,2899,4,0.25
677,2899,3,0.25
677,3006,0,0.25
678,678,4,0.6666666666666666
678,2616,5,0.3333333333333333
679,1148,4,0.04838709677419355
679,679,4,0.4838709677419355
679,679,0,0.06451612903225806
679,1788,3,0.3548387096774194
679,2593,5,0.016129032258064516
679,2114,2,0.03225806451612903
680,2102,2,1.0
681,681,4,0.2857142857142857
681,624,4,0.2857142857142857
681,386,2,0.2857142857142857
681,65,2,0.14285714285714285
682,1103,1,0.4
682,2748,1,0.4
682,682,4,0.2
683,683,5,0.5
683,649,1,0.5
684,1015,2,1.0
685,2247,0,0.14285714285714285
685,843,3,0.14285714285714285
685,685,1,0.42857142857142855
685,685,4,0.14285714285714285
685,76,2,0.14285714285714285
686,686,4,0.5
686,686,0,0.13636363636363635
686,672,3,0.045454545454545456
686,542,3,0.09090909090909091
686,2891,4,0.045454545454545456
686,2891,0,0.09090909090909091
686,2498,3,0.045454545454545456
686,1992,3,0.045454545454545456
687,687,4,0.5806451612903226
687,687,3,0.12903225806451613
687,2452,2,0.06451612903225806
687,645,0,0.1935483870967742
687,1941,1,0.03225806451612903
688,688,4,0.5
688,2627,2,0.5
689,628,3,1.0
690,145,1,1.0
691,691,4,0.5555555555555556
691,691,3,0.1111111111111111
691,691,5,0.1111111111111111
691,394,0,0.1111111111111111
691,1946,1,0.1111111111111111
692,102,2,0.4434782608695652
692,692,4,0.2782608695652174
692,692,0,0.17391304347826086
692,692,5,0.017391304347826087
692,2961,2,0.017391304347826087
692,2701,3,0.017391304347826087
692,1790,4,0.034782608695652174
692,1790,0,0.017391304347826087
693,1550,2,0.02564102564102564
693,693,4,0.358974358974359
693,693,3,0.07692307692307693
693,1809,0,0.1282051282051282
693,595,1,0.20512820512820512
693,561,3,0.05128205128205128
693,561,4,0.07692307692307693
693,1110,1,0.07692307692307693
694,316,5,0.37142857142857144
694,694,4,0.45714285714285713
694,694,1,0.05714285714285714
694,2344,5,0.05714285714285714
694,2433,3,0.02857142857142857
694,2766,4,0.02857142857142857
695,695,0,0.25
695,695,4,0.5
695,2222,2,0.25
696,1360,2,1.0
697,697,4,0.25925925925925924
697,697,5,0.037037037037037035
697,697,0,0.007407407407407408
697,1470,1,0.1259259259259259
697,1736,2,0.35555555555555557
697,895,4,0.06666666666666667
697,895,5,0.007407407407407408
697,699,2,0.05925925925925926
697,569,1,0.014814814814814815
697,1015,2,0.05185185185185185
697,360,4,0.014814814814814815
698,698,1,0.3333333333333333
698,900,5,0.3333333333333333
698,2123,2,0.3333333333333333
699,699,4,0.22727272727272727
699,699,5,0.24165707710011508
699,699,2,0.24395857307249713
699,1470,1,0.1334867663981588
699,360,0,0.02991944764096663
699,697,0,0.03855005753739931
699,1180,3,0.0005753739930955121
699,1736,2,0.024165707710011506
699,1736,5,0.012082853855005753
699,1736,4,0.02531645569620253
699,895,0,0.00805523590333717
699,506,3,0.0005753739930955121
699,569,1,0.005753739930955121
699,2232,3,0.007479861910241657
699,1738,5,0.0005753739930955121
699,1738,4,0.0005753739930955121
700,756,2,0.5
700,2975,5,0.5
701,543,5,0.15384615384615385
701,1062,4,0.07692307692307693
701,701,1,0.3076923076923077
701,701,4,0.15384615384615385
701,1767,1,0.15384615384615385
701,630,5,0.07692307692307693
701,879,3,0.07692307692307693
702,1366,0,0.2857142857142857
702,702,3,0.42857142857142855
702,702,4,0.14285714285714285
702,2708,0,0.14285714285714285
703,2326,2,1.0
704,704,4,0.5554668794892259
704,704,5,0.007182761372705506
704,704,0,0.0007980845969672786
704,912,2,0.3575418994413408
704,395,2,0.03112529928172386
704,2200,4,0.04549082202713488
704,2200,5,0.0007980845969672786
704,2200,1,0.0007980845969672786
704,1838,1,0.0007980845969672786
705,705,3,0.36507936507936506
705,705,4,0.3032581453634085
705,705,5,0.005847953216374269
705,2414,0,0.227234753550543
705,2850,3,0.020050125313283207
705,2850,4,0.01921470342522974
705,2850,1,0.004177109440267335
705,2850,5,0.000835421888053467
705,2477,0,0.05430242272347535
706,2038,0,0.336734693877551
706,706,4,0.40816326530612246
706,706,3,0.1326530612244898
706,706,1,0.01020408163265306
706,2271,0,0.05102040816326531
706,2618,0,0.01020408163265306
706,320,4,0.02040816326530612
706,320,3,0.01020408163265306
706,1758,0,0.01020408163265306
706,2867,1,0.01020408163265306
707,707,4,0.4406779661016949
707,707,0,0.11864406779661017
707,163,4,0.025423728813559324
707,2999,3,0.288135593220339
707,2468,1,0.01694915254237288
707,2919,5,0.00847457627118644
707,1933,3,0.01694915254237288
707,535,3,0.0847457627118644
708,708,4,0.29523809523809524
708,708,5,0.009523809523809525
708,708,3,0.004761904761904762
708,36,1,0.009523809523809525
708,2541,4,0.0761904761904762
708,2831,1,0.2571428571428571
708,1245,1,0.009523809523809525
708,2314,1,0.004761904761904762
708,2413,1,0.21904761904761905
708,2465,1,0.004761904761904762
708,865,1,0.08571428571428572
708,1370,1,0.009523809523809525
708,574,1,0.004761904761904762
708,2440,1,0.004761904761904762
708,1221,1,0.004761904761904762
709,601,5,0.8
709,1120,5,0.1
709,709,4,0.1
710,710,4,0.6081424936386769
710,710,3,0.089058524173028
710,710,1,0.002544529262086514
710,551,2,0.17048346055979643
710,2632,1,0.022900763358778626
710,2632,4,0.005089058524173028
710,1409,4,0.010178117048346057
710,1409,0,0.017811704834605598
710,2919,0,0.05089058524173028
710,2011,5,0.007633587786259542
710,654,2,0.010178117048346057
710,871,2,0.005089058524173028
711,711,4,0.47015535568274736
711,711,0,0.04660670482420278
711,711,5,0.007358953393295176
711,1794,4,0.03679476696647588
711,1794,1,0.15372035977105478
711,1794,0,0.004905968928863451
711,2393,3,0.16107931316434995
711,2104,2,0.08340147179067865
711,305,1,0.007358953393295176
711,2370,2,0.004905968928863451
711,978,0,0.0024529844644317253
711,978,4,0.003270645952575634
711,1004,3,0.013082583810302535
711,1927,1,0.001635322976287817
711,1927,0,0.0008176614881439084
711,877,2,0.001635322976287817
711,836,3,0.0008176614881439084
712,504,0,0.5
712,1883,2,0.5
713,612,3,0.06923076923076923
713,713,4,0.4461538461538462
713,713,5,0.023076923076923078
713,713,0,0.007692307692307693
713,1253,1,0.05384615384615385
713,126,1,0.23076923076923078
713,173,2,0.03076923076923077
713,2729,4,0.08461538461538462
713,1702,3,0.007692307692307693
713,256,2,0.007692307692307693
713,2048,4,0.03076923076923077
713,156,3,0.007692307692307693
714,2027,4,1.0
715,2672,5,0.056363636363636366
715,715,0,0.09818181818181818
715,715,4,0.49636363636363634
715,2411,2,0.27090909090909093
715,2596,4,0.014545454545454545
715,2596,0,0.0036363636363636364
715,755,1,0.04909090909090909
715,807,3,0.005454545454545455
715,1398,2,0.0036363636363636364
715,2604,5,0.0018181818181818182
716,2241,3,0.6666666666666666
716,716,4,0.3333333333333333
717,2041,3,0.3
717,717,4,0.3
717,717,0,0.1
717,806,4,0.1
717,2115,3,0.2
718,3007,2,0.3333333333333333
718,718,4,0.3333333333333333
718,61,2,0.16666666666666666
718,98,4,0.16666666666666666
719,1828,4,0.3333333333333333
719,1528,2,0.3333333333333333
719,2606,1,0.3333333333333333
720,720,4,0.4
720,720,5,0.2
720,2104,2,0.13333333333333333
720,22,1,0.1111111111111111
720,711,3,0.08888888888888889
720,1794,3,0.022222222222222223
720,2370,2,0.022222222222222223
720,2951,4,0.022222222222222223
721,1237,0,0.004651162790697674
721,721,4,0.4
721,721,3,0.06511627906976744
721,721,0,0.023255813953488372
721,832,0,0.16279069767441862
721,1033,1,0.027906976744186046
721,666,4,0.11162790697674418
721,666,3,0.027906976744186046
721,666,0,0.05116279069767442
721,1366,0,0.09302325581395349
721,1492,2,0.009302325581395349
721,1643,0,0.009302325581395349
721,3003,0,0.009302325581395349
721,531,0,0.004651162790697674
722,546,3,0.00823045267489712
722,1329,4,0.0411522633744856
722,1329,2,0.00411522633744856
722,722,4,0.41975308641975306
722,722,5,0.0205761316872428
722,722,2,0.10699588477366255
722,1610,1,0.13580246913580246
722,1303,3,0.04526748971193416
722,1215,4,0.012345679012345678
722,1215,2,0.00411522633744856
722,2575,1,0.15637860082304528
722,1680,2,0.01646090534979424
722,1680,4,0.01646090534979424
722,1680,5,0.00411522633744856
722,564,0,0.00411522633744856
722,1829,1,0.00411522633744856
723,723,4,0.7142857142857143
723,723,3,0.047619047619047616
723,44,5,0.09523809523809523
723,645,0,0.047619047619047616
723,1612,2,0.09523809523809523
724,724,4,0.5057471264367817
724,724,0,0.04597701149425287
724,724,5,0.05747126436781609
724,1145,2,0.3333333333333333
724,293,2,0.022988505747126436
724,1497,4,0.034482758620689655
725,2411,2,0.037037037037037035
725,212,4,0.1111111111111111
725,725,4,0.4444444444444444
725,725,1,0.14814814814814814
725,807,1,0.037037037037037035
725,846,2,0.037037037037037035
725,1398,2,0.18518518518518517
726,726,4,0.5
726,779,0,0.5
727,727,4,0.6666666666666666
727,2110,2,0.3333333333333333
728,2216,2,0.47586206896551725
728,728,4,0.1310344827586207
728,728,1,0.20689655172413793
728,728,5,0.006896551724137931
728,728,0,0.006896551724137931
728,1535,2,0.0896551724137931
728,554,0,0.006896551724137931
728,1564,4,0.041379310344827586
728,1564,1,0.006896551724137931
728,1721,0,0.027586206896551724
729,2414,0,0.2857142857142857
729,1228,3,0.2857142857142857
729,729,3,0.42857142857142855
730,730,4,0.42788461538461536
730,730,5,0.14423076923076922
730,730,2,0.09134615384615384
730,2090,5,0.10336538461538461
730,874,4,0.04326923076923077
730,874,2,0.004807692307692308
730,874,5,0.014423076923076924
730,739,0,0.004807692307692308
730,1845,0,0.016826923076923076
730,1952,0,0.10817307692307693
730,446,3,0.009615384615384616
730,1628,1,0.019230769230769232
730,1075,2,0.004807692307692308
730,1075,5,0.002403846153846154
730,905,5,0.002403846153846154
730,1740,3,0.002403846153846154
731,731,2,0.3333333333333333
731,2961,2,0.3333333333333333
731,2955,0,0.3333333333333333
732,732,4,0.2972972972972973
732,2072,5,0.6486486486486487
732,1808,5,0.02702702702702703
732,1162,4,0.02702702702702703
733,1492,3,0.5653846153846154
733,2750,1,0.11538461538461539
733,2345,3,0.14615384615384616
733,357,3,0.026923076923076925
733,1167,3,0.007692307692307693
733,733,4,0.10384615384615385
733,733,5,0.007692307692307693
733,646,4,0.023076923076923078
733,2981,3,0.0038461538461538464
734,1872,2,0.5932203389830508
734,734,4,0.3465160075329567
734,734,5,0.01694915254237288
734,734,1,0.011299435028248588
734,1354,0,0.013182674199623353
734,19,0,0.013182674199623353
734,602,3,0.003766478342749529
734,1475,2,0.0018832391713747645
735,735,4,0.5714285714285714
735,2261,3,0.42857142857142855
736,492,2,1.0
737,737,4,0.34782608695652173
737,737,3,0.08695652173913043
737,737,0,0.043478260869565216
737,995,3,0.043478260869565216
737,2081,0,0.17391304347826086
737,2658,0,0.08695652173913043
737,2124,1,0.043478260869565216
737,2131,3,0.043478260869565216
737,2131,4,0.08695652173913043
737,2131,0,0.043478260869565216
738,2427,0,0.4945054945054945
738,2427,4,0.21978021978021978
738,738,4,0.07692307692307693
738,738,0,0.13553113553113552
738,2307,5,0.03296703296703297
738,741,2,0.02564102564102564
738,2555,2,0.007326007326007326
738,948,5,0.007326007326007326
739,739,4,0.4084507042253521
739,739,5,0.22535211267605634
739,739,0,0.09859154929577464
739,306,3,0.028169014084507043
739,1952,4,0.028169014084507043
739,1952,5,0.028169014084507043
739,1952,0,0.04225352112676056
739,1075,2,0.1267605633802817
739,730,2,0.014084507042253521
740,2925,4,0.11642050390964379
740,2925,2,0.059079061685490875
740,740,2,0.12945264986967853
740,740,4,0.31754995655951346
740,313,5,0.1355343179843614
740,272,4,0.060816681146828845
740,272,2,0.026064291920069503
740,280,5,0.030842745438748913
740,234,5,0.052997393570807995
740,1634,5,0.045612510860121636
740,2121,0,0.008253692441355343
740,1776,0,0.0047784535186794095
740,1536,3,0.0017376194613379669
740,1888,3,0.002172024326672459
740,1219,1,0.0004344048653344917
740,431,5,0.007819287576020852
740,2897,1,0.0004344048653344917
741,2427,0,0.19123841617523168
741,2878,4,0.2864363942712721
741,2878,2,0.014321819713563605
741,2878,5,0.007582139848357203
741,2109,0,0.2038753159224937
741,2017,1,0.010951979780960405
741,741,4,0.10362257792754845
741,741,2,0.007582139848357203
741,741,5,0.0016849199663016006
741,738,0,0.06655433866891322
741,1739,3,0.04886267902274642
741,2555,4,0.03538331929233361
741,2555,2,0.002527379949452401
741,2179,3,0.014321819713563605
741,423,3,0.0008424599831508003
741,2752,1,0.002527379949452401
741,767,3,0.0008424599831508003
741,2562,3,0.0008424599831508003
742,742,3,0.6
742,1781,0,0.2
742,795,3,0.2
743,756,2,0.4444444444444444
743,2581,4,0.3333333333333333
743,743,4,0.2222222222222222
744,1781,0,0.5
744,1454,4,0.5
745,745,4,0.5
745,328,0,0.5
746,746,4,0.45879732739420936
746,746,2,0.066815144766147
746,39,5,0.18485523385300667
746,397,5,0.0400890868596882
746,1833,5,0.08685968819599109
746,293,4,0.08240534521158129
746,293,2,0.0200445434298441
746,1553,5,0.013363028953229399
746,1668,5,0.028953229398663696
746,2370,5,0.013363028953229399
746,2171,1,0.0022271714922048997
746,1497,0,0.0022271714922048997
747,2996,1,0.6116504854368932
747,747,4,0.18446601941747573
747,747,0,0.038834951456310676
747,747,5,0.019417475728155338
747,1066,2,0.0970873786407767
747,2237,4,0.019417475728155338
747,2237,0,0.009708737864077669
747,560,2,0.009708737864077669
747,2342,1,0.009708737864077669
748,1837,2,1.0
749,749,4,0.15476190476190477
749,749,0,0.08333333333333333
749,1292,4,0.10714285714285714
749,1292,0,0.011904761904761904
749,103,3,0.4166666666666667
749,333,3,0.16666666666666666
749,628,3,0.03571428571428571
749,2369,1,0.023809523809523808
750,750,4,0.2060931899641577
750,750,3,0.33512544802867383
750,750,1,0.023297491039426525
750,750,0,0.007168458781362007
750,750,5,0.0035842293906810036
750,1225,0,0.13440860215053763
750,547,3,0.035842293906810034
750,547,0,0.12365591397849462
750,547,4,0.005376344086021506
750,1322,0,0.014336917562724014
750,196,3,0.03046594982078853
750,196,4,0.010752688172043012
750,805,0,0.05913978494623656
750,355,2,0.008960573476702509
750,2458,0,0.0017921146953405018
751,2967,5,0.25
751,2967,4,0.5
751,2807,4,0.25
752,752,4,0.6
752,752,2,0.2
752,231,0,0.2
753,591,3,0.003875968992248062
753,753,4,0.49224806201550386
753,753,0,0.05813953488372093
753,753,5,0.003875968992248062
753,2744,3,0.10852713178294573
753,517,2,0.003875968992248062
753,2139,3,0.023255813953488372
753,1711,4,0.046511627906976744
753,1711,1,0.13953488372093023
753,1711,0,0.007751937984496124
753,1844,2,0.06976744186046512
753,119,3,0.007751937984496124
753,2622,4,0.003875968992248062
753,3,3,0.007751937984496124
753,1295,1,0.007751937984496124
753,2250,4,0.003875968992248062
753,1694,2,0.003875968992248062
753,2971,3,0.003875968992248062
753,1313,3,0.003875968992248062
754,754,4,0.3
754,754,5,0.1
754,833,1,0.2
754,1201,1,0.1
754,1376,1,0.2
754,113,1,0.1
755,2411,2,0.6857142857142857
755,755,4,0.20857142857142857
755,755,5,0.022857142857142857
755,755,1,0.04
755,715,0,0.011428571428571429
755,1076,4,0.005714285714285714
755,1398,2,0.017142857142857144
755,2596,0,0.002857142857142857
755,807,3,0.005714285714285714
756,756,4,0.2786885245901639
756,756,2,0.16393442622950818
756,756,5,0.04918032786885246
756,2845,4,0.21311475409836064
756,2845,5,0.01639344262295082
756,2845,2,0.08196721311475409
756,1169,5,0.04918032786885246
756,1240,2,0.03278688524590164
756,1240,4,0.01639344262295082
756,1261,0,0.01639344262295082
756,1920,5,0.04918032786885246
756,2007,0,0.01639344262295082
756,242,5,0.01639344262295082
757,757,4,0.46564885496183206
757,757,1,0.007633587786259542
757,2828,2,0.22900763358778625
757,127,4,0.07633587786259542
757,2968,0,0.11450381679389313
757,1506,0,0.05343511450381679
757,2669,2,0.015267175572519083
757,1772,4,0.015267175572519083
757,2159,0,0.022900763358778626
758,2816,4,0.07142857142857142
758,758,4,0.5238095238095238
758,758,0,0.047619047619047616
758,758,5,0.047619047619047616
758,1389,2,0.14285714285714285
758,2846,3,0.023809523809523808
758,2594,3,0.09523809523809523
758,2394,3,0.023809523809523808
758,1594,3,0.023809523809523808
759,1791,3,0.5882352941176471
759,1320,3,0.029411764705882353
759,759,0,0.11764705882352941
759,759,4,0.20588235294117646
759,853,4,0.029411764705882353
759,853,0,0.029411764705882353
760,1227,5,0.6666666666666666
760,760,4,0.3333333333333333
761,110,2,1.0
762,2361,1,1.0
763,1994,1,1.0
764,1603,0,0.25934861278648974
764,393,2,0.0048250904704463205
764,393,4,0.06393244873341375
764,764,4,0.1278648974668275
764,764,2,0.012062726176115802
764,764,5,0.0036188178528347406
764,1119,0,0.07237635705669482
764,494,4,0.27141133896260555
764,494,5,0.0036188178528347406
764,494,2,0.007237635705669481
764,1165,0,0.13630880579010857
764,197,1,0.0024125452352231603
764,2495,3,0.015681544028950542
764,1361,1,0.013268998793727383
764,1750,3,0.0036188178528347406
764,2006,3,0.0024125452352231603
765,2053,0,0.03125
765,765,4,0.15625
765,765,1,0.1875
765,765,0,0.1875
765,765,3,0.03125
765,765,5,0.03125
765,2000,0,0.09375
765,2471,0,0.03125
765,512,5,0.03125
765,519,0,0.03125
765,2068,0,0.09375
765,588,2,0.03125
765,1477,0,0.03125
765,384,0,0.03125
766,766,4,0.21428571428571427
766,780,5,0.11904761904761904
766,2265,1,0.047619047619047616
766,2356,5,0.09523809523809523
766,2798,4,0.21428571428571427
766,2798,3,0.023809523809523808
766,2132,1,0.19047619047619047
766,23,1,0.09523809523809523
767,1318,3,0.23076923076923078
767,767,0,0.19433198380566802
767,767,4,0.4105263157894737
767,767,5,0.0016194331983805667
767,1938,5,0.06720647773279352
767,2555,2,0.029149797570850202
767,2179,0,0.008906882591093117
767,2179,4,0.019433198380566803
767,2179,1,0.009716599190283401
767,2699,3,0.017813765182186234
767,741,2,0.004048582995951417
767,2345,5,0.004048582995951417
767,179,3,0.0016194331983805667
767,1739,1,0.0008097165991902834
768,768,4,0.53125
768,768,0,0.078125
768,1418,1,0.03125
768,1985,3,0.3125
768,2537,4,0.03125
768,1107,5,0.015625
769,352,5,0.18811881188118812
769,769,4,0.39603960396039606
769,769,1,0.18811881188118812
769,1833,2,0.1188118811881188
769,2480,0,0.009900990099009901
769,1126,3,0.039603960396039604
769,2580,0,0.009900990099009901
769,2927,1,0.009900990099009901
769,2927,4,0.019801980198019802
769,1307,0,0.019801980198019802
770,770,1,0.09090909090909091
770,770,4,0.36363636363636365
770,770,3,0.18181818181818182
770,770,5,0.09090909090909091
770,2259,2,0.2727272727272727
771,771,4,0.625
771,2536,1,0.125
771,135,4,0.125
771,763,3,0.125
772,1835,0,0.15384615384615385
772,1979,4,0.23076923076923078
772,772,4,0.3076923076923077
772,2493,2,0.3076923076923077
773,773,4,0.5
773,2009,1,0.16666666666666666
773,1660,2,0.16666666666666666
773,2872,2,0.16666666666666666
774,1783,2,0.15
774,453,2,0.5
774,774,4,0.15
774,774,0,0.05
774,2110,4,0.15
775,2486,2,0.058823529411764705
775,2486,4,0.058823529411764705
775,2047,1,0.058823529411764705
775,775,4,0.3235294117647059
775,775,5,0.11764705882352941
775,775,2,0.11764705882352941
775,1062,1,0.20588235294117646
775,1027,0,0.029411764705882353
775,886,3,0.029411764705882353
776,776,4,0.6923076923076923
776,2451,2,0.15384615384615385
776,727,1,0.07692307692307693
776,1243,1,0.07692307692307693
777,351,4,1.0
778,778,4,0.75
778,2181,3,0.25
779,1344,4,0.5
779,12,3,0.5
780,1828,1,0.2
780,719,1,0.1
780,2278,1,0.5
780,881,1,0.2
781,781,4,0.3125
781,781,3,0.0625
781,781,1,0.0625
781,1792,0,0.125
781,86,0,0.1875
781,1641,0,0.0625
781,2463,4,0.0625
781,1492,2,0.0625
781,982,5,0.0625
782,782,4,0.6
782,188,2,0.2
782,2836,5,0.2
783,2702,3,0.11708860759493671
783,783,4,0.27531645569620256
783,783,1,0.11392405063291139
783,783,0,0.056962025316455694
783,783,5,0.00949367088607595
783,2350,2,0.26582278481012656
783,1702,0,0.022151898734177215
783,1702,4,0.056962025316455694
783,1702,1,0.0031645569620253164
783,1702,5,0.0031645569620253164
783,1131,2,0.00949367088607595
783,2780,3,0.012658227848101266
783,256,2,0.02531645569620253
783,2057,2,0.0031645569620253164
783,2436,0,0.0031645569620253164
783,1485,0,0.006329113924050633
783,1709,3,0.015822784810126583
784,1580,2,0.25
784,784,0,0.25
784,784,4,0.25
784,972,0,0.25
785,2018,0,0.4
785,785,4,0.4
785,1226,5,0.2
786,786,2,0.24162257495590828
786,786,5,0.05291005291005291
786,786,4,0.3350970017636684
786,2342,1,0.19576719576719576
786,863,2,0.026455026455026454
786,863,4,0.06172839506172839
786,863,5,0.005291005291005291
786,77,1,0.010582010582010581
786,1064,3,0.04585537918871252
786,1957,0,0.007054673721340388
786,958,0,0.005291005291005291
786,2165,0,0.003527336860670194
786,2372,3,0.008818342151675485
787,1298,2,1.0
788,619,1,0.18181818181818182
788,788,4,0.18181818181818182
788,51,1,0.5681818181818182
788,2474,1,0.022727272727272728
788,78,2,0.022727272727272728
788,1514,1,0.022727272727272728
789,2662,0,0.0034071550255536627
789,789,3,0.16013628620102216
789,789,4,0.3798977853492334
789,789,5,0.015332197614991482
789,789,1,0.015332197614991482
789,789,0,0.05281090289608177
789,2484,0,0.030664395229982964
789,545,4,0.07155025553662692
789,545,0,0.10391822827938671
789,545,3,0.015332197614991482
789,954,0,0.0868824531516184
789,124,0,0.03236797274275979
789,1107,0,0.010221465076660987
789,1013,0,0.013628620102214651
789,2994,0,0.0017035775127768314
789,2521,2,0.0034071550255536627
789,257,0,0.0034071550255536627
790,2271,0,0.5625
790,790,3,0.375
790,790,4,0.0625
791,791,4,0.08695652173913043
791,791,1,0.13043478260869565
791,1498,2,0.6956521739130435
791,2902,4,0.043478260869565216
791,1306,2,0.043478260869565216
792,792,4,0.5
792,2086,2,0.5
793,793,2,0.17736289381563594
793,793,4,0.367561260210035
793,722,5,0.046674445740956826
793,2812,4,0.03733955659276546
793,2812,2,0.019836639439906652
793,134,5,0.10385064177362893
793,1581,0,0.01866977829638273
793,2872,3,0.008168028004667444
793,1250,4,0.0676779463243874
793,1250,2,0.040840140023337225
793,2096,5,0.015169194865810968
793,314,0,0.004667444574095682
793,379,5,0.051341890315052506
793,1705,5,0.015169194865810968
793,1680,5,0.015169194865810968
793,2598,5,0.005834305717619603
793,1329,5,0.002333722287047841
793,1486,3,0.002333722287047841
794,269,4,1.0
795,2298,4,0.5
795,1781,0,0.5
796,796,4,0.6
796,2445,0,0.2
796,1807,4,0.2
797,1961,1,1.0
798,798,4,0.25
798,2390,3,0.25
798,1657,3,0.5
799,799,0,0.4
799,799,5,0.2
799,799,4,0.2
799,575,3,0.2
800,2020,5,0.8
800,800,4,0.2
801,801,4,0.5555555555555556
801,2386,2,0.1111111111111111
801,352,1,0.1111111111111111
801,247,4,0.1111111111111111
801,668,4,0.1111111111111111
802,830,3,0.5340699815837937
802,802,4,0.11356660527931246
802,802,5,0.008594229588704727
802,802,0,0.0024554941682013503
802,944,1,0.10374462860650706
802,2941,3,0.14487415592387967
802,675,3,0.010435850214855739
802,245,3,0.053406998158379376
802,218,3,0.001841620626151013
802,2307,4,0.02332719459791283
802,2307,0,0.0012277470841006752
802,2307,5,0.001841620626151013
802,1463,3,0.0006138735420503376
803,803,5,0.0792838874680307
803,803,3,0.11764705882352941
803,803,4,0.3375959079283887
803,1385,1,0.010230179028132993
803,2619,1,0.015345268542199489
803,2754,2,0.028132992327365727
803,2754,0,0.01278772378516624
803,1995,1,0.005115089514066497
803,1636,1,0.005115089514066497
803,1399,1,0.25831202046035806
803,2689,1,0.0792838874680307
803,2061,1,0.017902813299232736
803,219,4,0.0076726342710997444
803,219,3,0.0025575447570332483
803,1953,1,0.0025575447570332483
803,1633,1,0.010230179028132993
803,1595,1,0.005115089514066497
803,2704,1,0.0025575447570332483
803,2330,2,0.0025575447570332483
804,804,4,0.4927536231884058
804,2454,0,0.14492753623188406
804,1548,3,0.014492753623188406
804,1894,0,0.34782608695652173
805,2539,3,0.30184331797235026
805,805,4,0.42626728110599077
805,805,0,0.22350230414746544
805,2458,4,0.0069124423963133645
805,2458,0,0.004608294930875576
805,261,5,0.027649769585253458
805,1724,5,0.002304147465437788
805,1427,5,0.002304147465437788
805,750,1,0.002304147465437788
805,2679,1,0.002304147465437788
806,1478,3,0.8
806,806,0,0.2
807,2411,2,0.2
807,1962,3,0.05
807,807,4,0.325
807,807,1,0.125
807,807,0,0.05
807,807,5,0.025
807,1775,3,0.025
807,725,4,0.15
807,725,1,0.025
807,1398,2,0.025
808,2811,2,0.6666666666666666
808,100,2,0.3333333333333333
